Comment,Label,label_id,source,Processed_Comment,Lang_Tag
ផលិតផលខ្មែរយើងគុណភាពល្អមិនចាញ់បរទេសទេ ជួយគាំទ្រទាំងអស់គ្នា 🇰🇭,positive,2,khmer,[KM] ផលិតផល ខ្មែរ យើង គុណភាព ល្អ មិន ចាញ់ បរទេស ទេ ជួយ គាំទ្រ ទាំងអស់ គ្នា 🇰🇭,KM
បង្រៀនបានល្អណាស់ ងាយយល់ឆាប់ចេះ អរគុណលោកគ្រូ,positive,2,khmer,[KM] បង្រៀន បាន ល្អ ណាស់ ងាយ យល់ ឆាប់ ចេះ អរគុណ លោកគ្រូ,KM
ទទួលបានរបស់ហើយ វេចខ្ចប់បានល្អ ដឹកជញ្ជូនរហ័សទាន់ចិត្ត,positive,2,khmer,[KM] ទទួលបាន របស់ ហើយ វេចខ្ចប់ បាន ល្អ ដឹកជញ្ជូន រហ័ស ទាន់ចិត្ត,KM
រសជាតិឆ្ងាញ់ប្លែក ញ៉ាំហើយជាប់ចិត្ត ចង់ញ៉ាំទៀតមិនទ្រាន់សោះ 🤤,positive,2,khmer,[KM] រសជាតិ ឆ្ងាញ់ ប្លែក ញ៉ាំ ហើយ ជាប់ ចិត្ត ចង់ ញ៉ាំ ទៀត មិន ទ្រាន់ សោះ 🤤,KM
សរសើរការតុបតែងហាងនេះណាស់ មានភាពច្នៃប្រឌិតនិងទាក់ទាញ,positive,2,khmer,[KM] សរសើរ ការតុបតែង ហាង នេះ ណាស់ មាន ភាពច្នៃប្រឌិត និង ទាក់ទាញ,KM
មើលវីដេអូនេះហើយសើចចង់រឹងពោះ សម្តែងបានល្អណាស់បងប្អូន,positive,2,khmer,[KM] មើល វីដេអូ នេះ ហើយ សើច ចង់ រឹង ពោះ សម្តែង បាន ល្អ ណាស់ បងប្អូន,KM
ពេញចិត្តសេវាកម្មរបស់ធនាគារនេះណាស់ បុគ្គលិករួសរាយរាក់ទាក់,positive,2,khmer,[KM] ពេញចិត្ត សេវាកម្ម របស់ ធនាគារ នេះ ណាស់ បុគ្គលិក រួសរាយ រាក់ទាក់,KM
ស្បែកជើងនេះពាក់ស្រួលណាស់ ដើរឆ្ងាយមិនឈឺជើងទេ 👍,positive,2,khmer,[KM] ស្បែកជើង នេះ ពាក់ ស្រួល ណាស់ ដើរ ឆ្ងាយ មិន ឈឺ ជើង ទេ 👍,KM
អរគុណសម្រាប់ការណែនាំកន្លែងល្អៗបែបនេះ ខ្ញុំនឹងទៅសាកមើល,positive,2,khmer,[KM] អរគុណ សម្រាប់ ការណែនាំ កន្លែង ល្អ ៗ បែប នេះ ខ្ញុំ នឹង ទៅ សាក មើល,KM
ឃើញបងជោគជ័យបែបនេះ ខ្ញុំក៏សប្បាយចិត្តជំនួសដែរ 🎉,positive,2,khmer,[KM] ឃើញ បង ជោគជ័យ បែប នេះ ខ្ញុំ ក៏ សប្បាយ ចិត្ត ជំនួស ដែរ 🎉,KM
ទឹកអប់នេះក្លិនក្រអូបជាប់បានយូរណាស់ ពេញចិត្តខ្លាំងមែនទែន,positive,2,khmer,[KM] ទឹក អប់ នេះ ក្លិន ក្រអូប ជាប់ បាន យូរ ណាស់ ពេញចិត្ត ខ្លាំង មែនទែន,KM
បងនិយាយត្រូវណាស់ ខ្ញុំយល់ស្របនឹងគំនិតនេះ ១០០%,positive,2,khmer,[KM] បង និយាយ ត្រូវ ណាស់ ខ្ញុំ យល់ស្រប នឹង គំនិត នេះ ១០០ %,KM
សម្រស់ស្អាតពីធម្មជាតិមិនបាច់កែ ពិតជាគួរអោយស្រលាញ់,positive,2,khmer,[KM] សម្រស់ ស្អាត ពី ធម្មជាតិ មិន បាច់ កែ ពិតជា គួរអោយ ស្រលាញ់,KM
អាហារពេលព្រឹកនៅទីនេះឆ្ងាញ់ណាស់ តម្លៃក៏សមរម្យទៀត,positive,2,khmer,[KM] អាហារ ពេលព្រឹក នៅ ទីនេះ ឆ្ងាញ់ ណាស់ តម្លៃ ក៏ សមរម្យ ទៀត,KM
ក្រុមការងារឆ្លើយតបលឿន ជួយដោះស្រាយបញ្ហាបានល្អណាស់ 😍,positive,2,khmer,[KM] ក្រុមការងារ ឆ្លើយតប លឿន ជួយ ដោះស្រាយ បញ្ហា បាន ល្អ ណាស់ 😍,KM
សៀវភៅនេះល្អអានណាស់ ជួយផ្លាស់ប្តូរផ្នត់គំនិតខ្ញុំបានច្រើន,positive,2,khmer,[KM] សៀវភៅ នេះ ល្អ អាន ណាស់ ជួយ ផ្លាស់ប្តូរ ផ្នត់គំនិត ខ្ញុំ បាន ច្រើន,KM
ពិតជាមានទេពកោសល្យមែន ច្រៀងពិរោះណាស់អូន,positive,2,khmer,[KM] ពិតជា មាន ទេពកោសល្យ មែន ច្រៀង ពិរោះ ណាស់ អូន,KM
កន្លែងស្នាក់នៅស្អាត មានផាសុកភាព សេវាកម្មក៏ល្អ,positive,2,khmer,[KM] កន្លែង ស្នាក់ នៅ ស្អាត មាន ផាសុកភាព សេវាកម្ម ក៏ ល្អ,KM
ទិញជូនម៉ាក់ គាត់ពេញចិត្តណាស់ អរគុណបងដែលលក់របស់ល្អៗ,positive,2,khmer,[KM] ទិញ ជូន ម៉ាក់ គាត់ ពេញចិត្ត ណាស់ អរគុណ បង ដែល លក់ របស់ ល្អ ៗ,KM
ឃើញហើយឃ្លានហ្មង ចាំថ្ងៃណាទំនេរទៅសាកម្តង 🔥,positive,2,khmer,[KM] ឃើញ ហើយ ឃ្លាន ហ្មង ចាំ ថ្ងៃ ណា ទំនេរ ទៅ សាកម្តង 🔥,KM
ល្អណាស់បង ជួយគ្នាទៅវិញទៅមកទើបសង្គមរីកចម្រើន,positive,2,khmer,[KM] ល្អ ណាស់ បង ជួយ គ្នា ទៅ វិញ ទៅមក ទើប សង្គម រីកចម្រើន,KM
កាបូបនេះស្អាតហើយធន់ទៀត ប្រើមួយឆ្នាំហើយនៅថ្មីចែស,positive,2,khmer,[KM] កាបូប នេះ ស្អាត ហើយ ធន់ ទៀត ប្រើ មួយ ឆ្នាំ ហើយ នៅ ថ្មី ចែស,KM
រីករាយថ្ងៃចុងសប្តាហ៍ ជូនពរអោយមានក្តីសុខគ្រប់គ្នា 🥰,positive,2,khmer,[KM] រីករាយ ថ្ងៃ ចុង សប្តាហ៍ ជូនពរ អោយ មាន ក្តីសុខ គ្រប់ គ្នា 🥰,KM
ចូលចិត្តស្តyleនៃការតែងខ្លួនរបស់គាត់ណាស់ មើលទៅ cute,positive,2,khmer,[KM] ចូលចិត្ត ស្ត yle នៃ ការតែង ខ្លួន របស់ គាត់ ណាស់ មើល ទៅ cute,KM
ម្ហូបឆ្ងាញ់ សេវាកម្មរហ័ស ទោះថ្លៃបន្តិចក៏សមដែរ,positive,2,khmer,[KM] ម្ហូប ឆ្ងាញ់ សេវាកម្ម រហ័ស ទោះ ថ្លៃ បន្តិច ក៏ សម ដែរ,KM
ឃើញហើយនឹកផ្ទះណាស់ ចង់ទៅលេងស្រុកកំណើត,positive,2,khmer,[KM] ឃើញ ហើយ នឹក ផ្ទះ ណាស់ ចង់ ទៅ លេង ស្រុក កំណើត,KM
កម្មវិធីនេះល្អប្រើណាស់ ជួយសម្រួលការងារបានច្រើន,positive,2,khmer,[KM] កម្មវិធី នេះ ល្អ ប្រើ ណាស់ ជួយ សម្រួល ការងារ បាន ច្រើន,KM
បងស្រីស្អាតហើយចិត្តល្អទៀត ជូនពរអោយរកស៊ីមានបាន 🙏,positive,2,khmer,[KM] បង ស្រី ស្អាត ហើយ ចិត្ត ល្អ ទៀត ជូនពរ អោយ រកស៊ី មាន បាន 🙏,KM
និយាយទៅគឺពេញចិត្តហ្មង មិនដឹងទាស់ត្រង់ណាទេ,positive,2,khmer,[KM] និយាយ ទៅ គឺ ពេញចិត្ត ហ្មង មិន ដឹង ទាស់ ត្រង់ណា ទេ,KM
ទីបំផុតរកឃើញកន្លែងលក់ដែលទុកចិត្តបានហើយ ❤️,positive,2,khmer,[KM] ទីបំផុត រកឃើញ កន្លែង លក់ ដែល ទុកចិត្ត បាន ហើយ ❤️,KM
មើលទៅទំនងណាស់ សុំសរសើរស្នាដៃចុងភៅ,positive,2,khmer,[KM] មើល ទៅ ទំនង ណាស់ សុំ សរសើរ ស្នាដៃ ចុង ភៅ,KM
បទចម្រៀងនេះពិរោះណាស់ ស្ដាប់ហើយមានអារម្មណ៍កក់ក្ដៅ,positive,2,khmer,[KM] បទចម្រៀង នេះ ពិរោះ ណាស់ ស្ដាប់ ហើយ មានអារម្មណ៍ កក់ ក្ដៅ,KM
តើហាងនេះមានសាខានៅខេត្តសៀមរាបអត់បង?,neutral,1,khmer,[KM] តើ ហាង នេះ មាន សាខា នៅ ខេត្ត សៀមរាប អត់ បង ?,KM
អាវនេះមាន size M អត់បង? ចង់បានពណ៌ស,neutral,1,khmer,[KM] អាវ នេះ មាន size M អត់ បង ? ចង់បាន ពណ៌ ស,KM
សុំសួរតម្លៃបន្តិចបង តើមួយឈុតនេះថ្លៃប៉ុន្មានដែរ? 🤔,neutral,1,khmer,[KM] សុំ សួរ តម្លៃ បន្តិច បង តើ មួយ ឈុត នេះ ថ្លៃ ប៉ុន្មាន ដែរ ? 🤔,KM
មិនប្រាកដថាថ្ងៃស្អែកទំនេរអត់ទេ ចាំឆែកមើលសិន,neutral,1,khmer,[KM] មិន ប្រាកដ ថា ថ្ងៃស្អែក ទំនេរ អត់ ទេ ចាំ ឆែកមើល សិន,KM
តើត្រូវការឯកសារអ្វីខ្លះដើម្បីដាក់ពាក្យ?,neutral,1,khmer,[KM] តើ ត្រូវការ ឯកសារ អ្វី ខ្លះ ដើម្បី ដាក់ពាក្យ ?,KM
ឃើញគេផុសច្រើន តែមិនទាន់បានសាក,neutral,1,khmer,[KM] ឃើញ គេ ផុស ច្រើន តែ មិន ទាន់ បាន សាក,KM
តើឡានក្រុងនេះចេញដំណើរនៅម៉ោងប៉ុន្មានដែរ?,neutral,1,khmer,[KM] តើ ឡានក្រុង នេះ ចេញដំណើរ នៅ ម៉ោង ប៉ុន្មាន ដែរ ?,KM
នៅសល់ពណ៌ខ្មៅអត់បង? បើអស់ហើយមានពណ៌អីខ្លះ?,neutral,1,khmer,[KM] នៅសល់ ពណ៌ ខ្មៅ អត់ បង ? បើ អស់ ហើយ មាន ពណ៌ អី ខ្លះ ?,KM
អាហ្នឹងគេហៅថាស្អីគេ? មិនដែលឃើញពីមុនមកសោះ,neutral,1,khmer,[KM] អា ហ្នឹង គេ ហៅ ថា ស្អី គេ ? មិន ដែល ឃើញ ពីមុន មក សោះ,KM
តើអាចបង់លុយតាម ABA បានអត់ ឬយកតែលុយសុទ្ធ?,neutral,1,khmer,[KM] តើ អាច បង់លុយ តាម ABA បាន អត់ ឬ យក តែ លុយ សុទ្ធ ?,KM
ចាំសួរគេសិន បើគេថាអូខេ ចាំខ្ញុំប្រាប់វិញ,neutral,1,khmer,[KM] ចាំ សួរ គេ សិន បើ គេ ថា អូខេ ចាំ ខ្ញុំ ប្រាប់ វិញ,KM
ហាងនេះបើកពីម៉ោងប៉ុន្មានដល់ម៉ោងប៉ុន្មានដែរ?,neutral,1,khmer,[KM] ហាង នេះ បើក ពី ម៉ោង ប៉ុន្មាន ដល់ ម៉ោង ប៉ុន្មាន ដែរ ?,KM
មិនដឹងថាត្រូវជិះផ្លូវណាទៅទេ សុំ location ផង 📍,neutral,1,khmer,[KM] មិន ដឹង ថា ត្រូវ ជិះ ផ្លូវ ណា ទៅ ទេ សុំ location ផង 📍,KM
តើវគ្គសិក្សានេះរៀនតាមអនឡាញ ឬរៀនផ្ទាល់?,neutral,1,khmer,[KM] តើ វគ្គ សិក្សា នេះ រៀន តាម អនឡាញ ឬ រៀន ផ្ទាល់ ?,KM
ថ្ងៃនេះមេឃដូចជាមិនសូវល្អសោះ ខ្លាចតែភ្លៀងទេ,neutral,1,khmer,[KM] ថ្ងៃ នេះ មេឃ ដូចជា មិន សូវ ល្អ សោះ ខ្លាចតែ ភ្លៀង ទេ,KM
សុំសួរមួយបង ទូរស័ព្ទនេះអាចដាក់បានពីរស៊ីមអត់?,neutral,1,khmer,[KM] សុំ សួរ មួយ បង ទូរស័ព្ទ នេះ អាច ដាក់ បាន ពីរ ស៊ីម អត់ ?,KM
មានអ្នកណាធ្លាប់ប្រើផលិតផលនេះអត់? សុំមតិយោបល់ផង,neutral,1,khmer,[KM] មាន អ្នកណា ធ្លាប់ ប្រើ ផលិតផល នេះ អត់ ? សុំ មតិ យោបល់ ផង,KM
តើការប្រគុំតន្ត្រីនេះចាប់ផ្តើមនៅថ្ងៃណាដែរ? 📅,neutral,1,khmer,[KM] តើ ការប្រគុំតន្ត្រី នេះ ចាប់ផ្តើម នៅ ថ្ងៃ ណា ដែរ ? 📅,KM
មើលទៅដូចជាធម្មតាៗ មិនមានអីប្លែកពីកន្លែងផ្សេងផង,neutral,1,khmer,[KM] មើល ទៅ ដូចជា ធម្មតា ៗ មិន មាន អី ប្លែក ពី កន្លែង ផ្សេង ផង,KM
ចាំដាច់ខែសិន ចាំគិតរឿងទិញរបស់ហ្នឹងទៀត 🙂,neutral,1,khmer,[KM] ចាំ ដាច់ ខែ សិន ចាំ គិត រឿង ទិញ របស់ ហ្នឹង ទៀត 🙂,KM
តើមានសេវាដឹកជញ្ជូនឥតគិតថ្លៃអត់ បើទិញច្រើន?,neutral,1,khmer,[KM] តើ មាន សេវា ដឹកជញ្ជូន ឥត គិត ថ្លៃ អត់ បើ ទិញ ច្រើន ?,KM
ស្បែកជើងនេះកែងកំពស់ប៉ុន្មានដែរ? មានពណ៌សអត់?,neutral,1,khmer,[KM] ស្បែកជើង នេះ កែង កំពស់ ប៉ុន្មាន ដែរ ? មាន ពណ៌ ស អត់ ?,KM
មិនទាន់ច្បាស់ទេ ចាំឆែកមើលតារាងពេលវេលាសិន,neutral,1,khmer,[KM] មិន ទាន់ ច្បាស់ ទេ ចាំ ឆែកមើល តារាង ពេលវេលា សិន,KM
តើកន្លែងនេះអនុញ្ញាតអោយយកសត្វចិញ្ចឹមចូលអត់?,neutral,1,khmer,[KM] តើ កន្លែង នេះ អនុញ្ញាតអោយ យក សត្វ ចិញ្ចឹម ចូល អត់ ?,KM
សុំសួរតម្លៃលក់រាយផងបង មួយប្រអប់ប៉ុន្មាន?,neutral,1,khmer,[KM] សុំ សួរ តម្លៃ លក់ រាយ ផង បង មួយ ប្រអប់ ប៉ុន្មាន ?,KM
ប្រហែលជាត្រូវរង់ចាំបន្តិចទៀតហើយ ទើបដឹងលទ្ធផលច្បាស់,neutral,1,khmer,[KM] ប្រហែលជា ត្រូវ រង់ចាំ បន្តិច ទៀត ហើយ ទើប ដឹង លទ្ធផល ច្បាស់,KM
តើខ្ញុំអាចរកទិញសៀវភៅនេះនៅបណ្ណាគារណាបានខ្លះ?,neutral,1,khmer,[KM] តើ ខ្ញុំ អាច រក ទិញ សៀវភៅ នេះ នៅ បណ្ណា គារ ណា បាន ខ្លះ ?,KM
ថ្ងៃនេះស្ងាត់ម្ល៉េះ មិនសូវឃើញមានអ្នកផុសអីសោះ,neutral,1,khmer,[KM] ថ្ងៃ នេះ ស្ងាត់ ម្ល៉េះ មិន សូវ ឃើញ មាន អ្នក ផុស អី សោះ,KM
តើកម្មវិធីនេះមានអក្សរខ្មែរអត់? ឬមានតែអង់គ្លេស?,neutral,1,khmer,[KM] តើ កម្មវិធី នេះ មាន អក្សរ ខ្មែរ អត់ ? ឬ មាន តែ អង់គ្លេស ?,KM
សុំលេខទូរស័ព្ទទំនាក់ទំនងផងបង ចង់សួរព័ត៌មានបន្ថែម 📞,neutral,1,khmer,[KM] សុំ លេខ ទូរស័ព្ទ ទំនាក់ទំនង ផង បង ចង់ សួរ ព័ត៌មាន បន្ថែម 📞,KM
មិនដឹងថាគាត់ចង់មានន័យថាម៉េចទេ មើលទៅស្រពិចស្រពិល,neutral,1,khmer,[KM] មិន ដឹង ថា គាត់ ចង់ មាន ន័យ ថា ម៉េច ទេ មើល ទៅ ស្រពិចស្រពិល,KM
តើមានការធានាលើការជួសជុលនេះរយៈពេលប៉ុន្មានដែរ?,neutral,1,khmer,[KM] តើ មាន ការធានា លើ ការជួសជុល នេះ រយៈពេល ប៉ុន្មាន ដែរ ?,KM
ឃើញដូចគ្នាដែរ តែមិនដឹងថារបស់ក្រុមហ៊ុនណាទេ,neutral,1,khmer,[KM] ឃើញ ដូចគ្នា ដែរ តែ មិន ដឹង ថា របស់ ក្រុមហ៊ុន ណា ទេ,KM
តើឈុតនេះមានរួមបញ្ចូលជាមួយភេសជ្ជៈអត់? 🤔,neutral,1,khmer,[KM] តើ ឈុត នេះ មាន រួមបញ្ចូល ជាមួយ ភេសជ្ជៈ អត់ ? 🤔,KM
សាកសួរតម្លៃសិន បើត្រូវថ្លៃចាំសម្រេចចិត្តយក,neutral,1,khmer,[KM] សាកសួរ តម្លៃ សិន បើ ត្រូវ ថ្លៃ ចាំ សម្រេចចិត្ត យក,KM
មិនដឹងថាត្រូវស្លៀកពាក់បែបណាទៅចូលរួមកម្មវិធីហ្នឹងទេ,neutral,1,khmer,[KM] មិន ដឹង ថា ត្រូវ ស្លៀកពាក់ បែប ណា ទៅ ចូលរួម កម្មវិធី ហ្នឹង ទេ,KM
តើមានលក់គ្រឿងបន្លាស់ដាច់ដោយឡែកអត់បង?,neutral,1,khmer,[KM] តើ មាន លក់ គ្រឿង បន្លាស់ ដាច់ដោយឡែក អត់ បង ?,KM
ចាំមើលពេលគេដាក់លក់ផ្លូវការសិន ចាំគិតទៀត,neutral,1,khmer,[KM] ចាំ មើល ពេល គេ ដាក់ លក់ ផ្លូវការ សិន ចាំ គិត ទៀត,KM
តើកូនក្មេងអាយុ ៥ ឆ្នាំអាចញ៉ាំថ្នាំនេះបានអត់?,neutral,1,khmer,[KM] តើ កូនក្មេង អាយុ ៥ ឆ្នាំ អាច ញ៉ាំ ថ្នាំ នេះ បាន អត់ ?,KM
នៅម្តុំណាដែរហ្នឹង? ដូចជាធ្លាប់ជិះកាត់ម្តងដែរ,neutral,1,khmer,[KM] នៅ ម្តុំ ណា ដែរ ហ្នឹង ? ដូចជា ធ្លាប់ ជិះ កាត់ ម្តង ដែរ,KM
សេវាកម្មយឺតយ៉ាវណាស់ ហៅគិតលុយចាំកន្លះម៉ោងនៅមិនឃើញ 😡,negative,0,khmer,[KM] សេវាកម្ម យឺតយ៉ាវ ណាស់ ហៅ គិត លុយ ចាំ កន្លះ ម៉ោង នៅ មិន ឃើញ 😡,KM
ម្ហូបអត់ឆ្ងាញ់សោះ សាច់នៅឆៅ ហើយត្រជាក់ទៀត,negative,0,khmer,[KM] ម្ហូប អត់ ឆ្ងាញ់ សោះ សាច់ នៅ ឆៅ ហើយ ត្រជាក់ ទៀត,KM
កុំទិញអីបងប្អូន របស់គុណភាពអន់ណាស់ ប្រើមិនកើតទេ,negative,0,khmer,[KM] កុំ ទិញ អី បងប្អូន របស់ គុណភាព អន់ ណាស់ ប្រើ មិន កើត ទេ,KM
ខកចិត្តខ្លាំងណាស់ កុម្ម៉ង់ពណ៌ស បានពណ៌ខ្មៅមកវិញ,negative,0,khmer,[KM] ខកចិត្ត ខ្លាំង ណាស់ កុម្ម៉ង់ ពណ៌ ស បាន ពណ៌ ខ្មៅ មកវិញ,KM
បុគ្គលិកនិយាយស្តីគ្មានសុជីវធម៌ ដាក់ភ្ញៀវដូចសុំទាន,negative,0,khmer,[KM] បុគ្គលិក និយាយ ស្តី គ្មាន សុជីវធម៌ ដាក់ ភ្ញៀវ ដូច សុំ ទាន,KM
ដឹកជញ្ជូនធ្វើអោយបែករបស់អស់ហើយ មិនទទួលខុសត្រូវសោះ,negative,0,khmer,[KM] ដឹកជញ្ជូន ធ្វើអោយ បែក របស់ អស់ ហើយ មិន ទទួលខុសត្រូវ សោះ,KM
តម្លៃថ្លៃកប់ពពក តែគុណភាពអន់ជាងផ្សារទៀត 👎,negative,0,khmer,[KM] តម្លៃ ថ្លៃ កប់ ពពក តែ គុណភាព អន់ ជាង ផ្សារ ទៀត 👎,KM
កម្មវិធីនេះគាំងរហូត ប្រើមិនកើតទេ លុបចោលទៅល្អជាង,negative,0,khmer,[KM] កម្មវិធី នេះ គាំង រហូត ប្រើ មិន កើត ទេ លុបចោល ទៅ ល្អ ជាង,KM
សន្យាថាមួយថ្ងៃបាន ឥឡូវបីថ្ងៃហើយបាត់ឈឹង កុហកសុទ្ធ,negative,0,khmer,[KM] សន្យា ថា មួយ ថ្ងៃ បាន ឥឡូវ បី ថ្ងៃ ហើយ បាត់ ឈឹង កុហក សុទ្ធ,KM
បន្ទប់ទឹកកខ្វក់ខ្លាំងណាស់ ស្អុយទ្រាំមិនបានទេ 🤮,negative,0,khmer,[KM] បន្ទប់ទឹក កខ្វក់ ខ្លាំង ណាស់ ស្អុយ ទ្រាំ មិន បាន ទេ 🤮,KM
ឆាតទៅសួរនាំ តែឆ្លើយដាក់យើងខ្លីៗ មិនចង់លក់សោះ,negative,0,khmer,[KM] ឆាត ទៅ សួរនាំ តែ ឆ្លើយ ដាក់ យើង ខ្លី ៗ មិន ចង់ លក់ សោះ,KM
ទូរស័ព្ទនេះកាមេរ៉ាអន់ណាស់ ថតរូបមិនច្បាស់ដូចការផ្សាយទេ,negative,0,khmer,[KM] ទូរស័ព្ទ នេះ កាមេរ៉ា អន់ ណាស់ ថត រូប មិន ច្បាស់ ដូច ការផ្សាយ ទេ,KM
ខ្ជះខ្ជាយលុយទទេៗ មិនមានប្រសិទ្ធភាពដូចគេនិយាយសោះ,negative,0,khmer,[KM] ខ្ជះខ្ជាយ លុយ ទទេ ៗ មិន មាន ប្រសិទ្ធភាព ដូច គេ និយាយ សោះ,KM
ឈប់គាំទ្រហើយ ធ្វើបែបនេះបោកប្រាស់អតិថិជនច្បាស់ណាស់,negative,0,khmer,[KM] ឈប់ គាំទ្រ ហើយ ធ្វើ បែប នេះ បោកប្រាស់ អតិថិជន ច្បាស់ ណាស់,KM
អត់ចូលចិត្តកន្លែងហ្នឹងទេ សំឡេងរំខានខ្លាំងណាស់ 😤,negative,0,khmer,[KM] អត់ ចូលចិត្ត កន្លែង ហ្នឹង ទេ សំឡេង រំខាន ខ្លាំង ណាស់ 😤,KM
សាច់ក្រណាត់ក្តៅណាស់ ពាក់មិនកើតទេ រមាស់ពេញខ្លួន,negative,0,khmer,[KM] សាច់ ក្រណាត់ ក្តៅ ណាស់ ពាក់ មិន កើត ទេ រ មាស់ ពេញ ខ្លួន,KM
មើលទៅមិនទំនងសោះ ធ្វើអោយរួចតែពីដៃ គ្មានអនាម័យ,negative,0,khmer,[KM] មើល ទៅ មិន ទំនង សោះ ធ្វើអោយ រួច តែ ពី ដៃ គ្មាន អនាម័យ,KM
ប្រព័ន្ធអ៊ីនធឺណិតយឺតដូចអណ្តើក លេងអីមិនកើតសោះ Lag រហូត,negative,0,khmer,[KM] ប្រព័ន្ធ អ៊ីនធឺណិត យឺត ដូច អណ្តើក លេង អី មិន កើត សោះ Lag រហូត,KM
អ្នកលក់មុខក្រញូវដូចគេជំពាក់លុយ សួរអីក៏មិនឆ្លើយ,negative,0,khmer,[KM] អ្នកលក់ មុខ ក្រញូវ ដូច គេ ជំពាក់ លុយ សួរ អី ក៏ មិន ឆ្លើយ,KM
ខំជិះទៅដល់កន្លែង តែបិទទ្វារ មិនប្រាប់មុនក្នុងផេក 😢,negative,0,khmer,[KM] ខំ ជិះ ទៅដល់ កន្លែង តែ បិទ ទ្វារ មិន ប្រាប់ មុន ក្នុង ផេក 😢,KM
សណ្ឋាគារនេះម៉ាស៊ីនត្រជាក់អត់ដើរ ដេកក្តៅពេញមួយយប់,negative,0,khmer,[KM] សណ្ឋាគារ នេះ ម៉ាស៊ីន ត្រជាក់ អត់ ដើរ ដេក ក្តៅ ពេញ មួយ យប់,KM
ម្ហូបមានសរសៃសក់ ខ្ពើមណាស់ លែងហ៊ានញ៉ាំហើយ,negative,0,khmer,[KM] ម្ហូប មាន សរសៃ សក់ ខ្ពើម ណាស់ លែង ហ៊ាន ញ៉ាំ ហើយ,KM
កុំជឿការឃោសនាពេក សុទ្ធតែបោកប្រាស់អោយតែលក់ដាច់,negative,0,khmer,[KM] កុំ ជឿ ការឃោសនា ពេក សុទ្ធតែ បោកប្រាស់ អោយ តែ លក់ ដាច់,KM
មិនពេញចិត្តនឹងទង្វើបែបនេះទេ គួរតែពិចារណាឡើងវិញ,negative,0,khmer,[KM] មិន ពេញចិត្ត នឹង ទង្វើ បែប នេះ ទេ គួរតែ ពិចារណា ឡើងវិញ,KM
សុំដូររបស់ក៏មិនអោយដូរ ទាំងដែលជាកំហុសរបស់ហាង 💔,negative,0,khmer,[KM] សុំ ដូរ របស់ ក៏ មិន អោយ ដូរ ទាំង ដែល ជា កំហុស របស់ ហាង 💔,KM
បរិយាកាសអាប់អួរណាស់ ចូលទៅហើយមានអារម្មណ៍មិនល្អ,negative,0,khmer,[KM] បរិយាកាស អាប់ អួរ ណាស់ ចូលទៅ ហើយ មានអារម្មណ៍ មិន ល្អ,KM
ចំណាយលុយរៀនហើយ អត់ចេះអីសោះ គ្រូបង្រៀនមិនល្អ,negative,0,khmer,[KM] ចំណាយ លុយ រៀន ហើយ អត់ ចេះ អី សោះ គ្រូបង្រៀន មិន ល្អ,KM
និយាយឌឺដងដាក់ភ្ញៀវ មិនចេះគោរពគេសោះ រាងហើយ,negative,0,khmer,[KM] និយាយ ឌឺដង ដាក់ ភ្ញៀវ មិន ចេះ គោរព គេ សោះ រាង ហើយ,KM
កន្លែងចតឡានចង្អៀតណាស់ ឆ្កូតឡានអស់រលីង,negative,0,khmer,[KM] កន្លែង ចត ឡាន ចង្អៀត ណាស់ ឆ្កូត ឡាន អស់ រលីង,KM
ផលិតផលគ្មានស្តង់ដារ ប្រើទៅធ្វើអោយមុខខូចអស់,negative,0,khmer,[KM] ផលិតផល គ្មាន ស្តង់ដារ ប្រើ ទៅ ធ្វើអោយ មុខ ខូច អស់,KM
អត់មានទំនួលខុសត្រូវ បាត់របស់ភ្ញៀវហើយធ្វើមិនដឹង,negative,0,khmer,[KM] អត់ មាន ទំនួល ខុសត្រូវ បាត់ របស់ ភ្ញៀវ ហើយ ធ្វើ មិន ដឹង,KM
រស់ជាតិផ្អែមពេក ញ៉ាំមិនកើតទេ ដាក់ស្ករយកតែងាប់,negative,0,khmer,[KM] រស់ជាតិ ផ្អែម ពេក ញ៉ាំ មិន កើត ទេ ដាក់ ស្ករ យក តែ ងាប់,KM
ធ្វើការយឺតយ៉ាវណាស់ ឯកសារដាក់តាំងពីខែមុនមិនទាន់បាន,negative,0,khmer,[KM] ធ្វើ ការយឺតយ៉ាវ ណាស់ ឯកសារ ដាក់ តាំងពី ខែ មុន មិន ទាន់ បាន,KM
ឡូឡាពេញហាង រំខានគេឯងណាស់ គ្មានសណ្តាប់ធ្នាប់,negative,0,khmer,[KM] ឡូឡា ពេញ ហាង រំខាន គេ ឯង ណាស់ គ្មាន សណ្តាប់ធ្នាប់,KM
ឡានក្រុងនេះជិះពុលណាស់ ក្លិនមិនល្អ ហើយបើកលឿនទៀត,negative,0,khmer,[KM] ឡានក្រុង នេះ ជិះ ពុល ណាស់ ក្លិន មិន ល្អ ហើយ បើក លឿន ទៀត,KM
ចប់ហើយ បើធ្វើចឹងមានតែរលាយទេ អត់មានភ្ញៀវចូលទេ,negative,0,khmer,[KM] ចប់ ហើយ បើ ធ្វើ ចឹង មាន តែ រលាយ ទេ អត់ មាន ភ្ញៀវ ចូល ទេ,KM
